TimeDeltaIndex,Time_s,COP,P_elec_kW,P_cond_kW,T_cond_in_degC,T_cond_out_degC,T_eva_in_degC,T_eva_out_degC,T_ext_degC,P_demand_kW,T_supply_degC,T_return_degC,anomaly
2105400,2105404.25,2.15,1919.61,4117.82,50,84.55,12.85,10.86,-0.73,3744.45,82.87,50,1
2106000,2106002,2.14,1913.11,4092.62,50,84.55,12.85,10.86,-0.56,3707.69,82.78,50,1
2106600,2106604.25,2.14,1907.58,4075.79,50,84.45,12.85,10.85,-0.5,3695.37,82.75,50,1
2107200,2107204.25,2.13,1902.12,4059.22,50,84.35,12.85,10.85,-0.27,3678.06,82.63,50,1
2107800,2107804.25,2.13,1896.65,4042.64,50,84.25,12.85,10.85,-0.03,3660.76,82.52,50,1
2108400,2108404.25,2.13,1891.19,4026.07,50,84.15,12.85,10.85,0.2,3643.45,82.4,50,1
2109000,2109004.25,2.13,1885.72,4009.49,50,84.05,12.85,10.85,0.43,3626.15,82.28,50,1
2109600,2109602,2.12,1879.51,3990.03,50,83.95,12.85,10.85,0.78,3600.25,82.11,50,1
2110200,2110204.25,2.11,1867.66,3948.58,50,83.86,12.85,10.86,0.9,3591.37,82.05,50,1
2110800,2110804.25,2.1,1855.07,3904.41,50,83.77,12.85,10.87,1.07,3550.63,81.97,50,1
2111400,2111404.25,2.1,1842.45,3860.25,50,83.67,12.85,10.87,1.23,3509.89,81.88,50,1
2112000,2112004.25,2.09,1829.79,3816.08,50,83.58,12.85,10.87,1.4,3469.15,81.8,50,1
2112600,2112604.25,2.08,1817.09,3771.91,50,83.49,12.85,10.87,1.57,3428.41,81.72,50,1
2113200,2113202,2.06,1797.54,3702.12,50,83.4,12.85,10.87,1.82,3367.44,81.59,50,1
2113800,2113804.25,2.06,1794.12,3692.44,50,83.32,12.85,10.86,1.9,3346.98,81.55,50,1
2114400,2114404.25,2.05,1783.83,3657.02,50,83.25,12.85,10.86,2.05,3314.12,81.47,50,1
2115000,2115004.25,2.04,1773.52,3621.6,50,83.17,12.85,10.86,2.2,3281.27,81.4,50,1
2115600,2115604.25,2.03,1763.18,3586.18,50,83.1,12.85,10.86,2.35,3248.42,81.32,50,1
2116200,2116502,2.02,1744.9,3523.03,50,82.99,12.85,10.86,2.58,3199.13,81.21,50,1
2116800,2116804.25,2.02,1742.43,3515.39,50,82.95,12.85,10.86,2.8,3150.08,81.1,50,1
2117400,2117404.25,2.01,1734.31,3488.46,50,82.87,12.85,10.86,2.8,3149.91,81.1,50,1
2118000,2118004.25,2.01,1726.17,3461.52,50,82.8,12.85,10.86,2.9,3125.11,81.05,50,1
2118600,2118604.25,2,1718.02,3434.58,50,82.72,12.85,10.86,3,3100.32,81,50,1
2119200,2119204.25,1.99,1709.85,3407.65,50,82.65,12.85,10.86,3.1,3075.52,80.95,50,1
2119800,2120102,1.98,1689.54,3338.1,50,82.54,12.85,10.86,3.25,3038.33,80.87,50,1
2120400,2120404.25,1.98,1693.49,3353.83,50,82.5,12.85,10.86,3.4,3001.31,80.8,50,1
2121000,2121004.25,1.97,1684.59,3322.83,50,82.47,12.85,10.86,3.4,3001.11,80.8,50,1
2121600,2121604.25,1.96,1675.65,3291.78,50,82.43,12.85,10.86,3.43,2973.34,80.78,50,1
2122200,2122204.25,1.96,1666.68,3260.72,50,82.4,12.85,10.86,3.47,2945.57,80.77,50,1
2122800,2122804.25,1.95,1657.68,3229.66,50,82.37,12.85,10.86,3.5,2917.8,80.75,50,1
2123400,2123702,1.94,1644.15,3183.14,50,82.32,12.85,10.86,3.55,2876.15,80.72,50,1
2124000,2124004.25,1.93,1639.69,3167.86,50,82.3,12.85,10.86,3.6,2834.69,80.7,50,1
2124600,2124604.25,1.93,1639.74,3168.34,50,82.29,12.85,10.85,3.6,2834.68,80.7,50,1
2125200,2125204.25,1.93,1639.78,3168.81,50,82.28,12.85,10.85,3.6,2834.04,80.7,50,1
2125800,2125804.25,1.93,1639.83,3169.29,50,82.27,12.85,10.85,3.6,2833.39,80.7,50,1
2126400,2126404.25,1.93,1639.88,3169.76,50,82.27,12.85,10.85,3.6,2832.74,80.7,50,1
2127000,2127302,1.93,1636.71,3158.95,50,82.25,12.85,10.85,3.6,2831.77,80.7,50,1
2127600,2127604.25,1.93,1640.01,3170.82,50,82.25,12.85,10.85,3.6,2830.81,80.7,50,1
2128200,2128204.25,1.93,1638.9,3165.67,50,82.28,12.85,10.85,3.6,2830.77,80.7,50,1
2128800,2128804.25,1.93,1637.8,3160.51,50,82.32,12.85,10.85,3.52,2825.68,80.74,50,1
2129400,2129404.25,1.93,1636.69,3155.36,50,82.35,12.85,10.85,3.43,2820.58,80.78,50,1
2130000,2130004.25,1.93,1635.58,3150.21,50,82.38,12.85,10.85,3.35,2815.48,80.83,50,1
2130600,2130902,1.93,1635.82,3149.24,50,82.43,12.85,10.85,3.22,2807.84,80.89,50,1
2131200,2131204.25,1.92,1633.43,3140.15,50,82.45,12.85,10.85,3.1,2800.23,80.95,50,0
2131800,2131804.25,1.92,1636.35,3147.76,50,82.53,12.85,10.84,3.1,2800.27,80.95,50,0
2132400,2132404.25,1.92,1639.26,3155.37,50,82.6,12.85,10.84,3,2805.71,81,50,0
2133000,2133004.25,1.93,1642.18,3162.99,50,82.68,12.85,10.84,2.9,2811.14,81.05,50,0
2133600,2133604.25,1.93,1645.1,3170.61,50,82.75,12.85,10.84,2.8,2816.58,81.1,50,0
2134200,2134502,1.94,1659.78,3218.9,50,82.86,12.85,10.84,2.65,2824.74,81.18,50,0
2134800,2134804.25,1.93,1650.85,3185.56,50,82.9,12.85,10.84,2.5,2832.86,81.25,50,0
2135400,2135404.25,1.94,1657.18,3207.46,50,82.92,12.85,10.84,2.5,2832.99,81.25,50,0
2136000,2136004.25,1.94,1663.44,3229.19,50,82.93,12.85,10.84,2.38,2851.3,81.31,50,0
2136600,2136604.25,1.95,1669.7,3250.92,50,82.95,12.85,10.84,2.27,2869.62,81.37,50,0
2137200,2137204.25,1.95,1675.93,3272.64,50,82.97,12.85,10.84,2.15,2887.94,81.43,50,0
2137800,2137804.25,1.96,1682.15,3294.37,50,82.98,12.85,10.84,2.03,2906.25,81.48,50,0
2138400,2138402,1.97,1689.35,3319.69,50,83,12.85,10.84,1.86,2933.66,81.57,50,0
2139000,2139004.25,1.97,1696.44,3344.65,50,83.02,12.85,10.83,1.8,2942.92,81.6,50,0
2139600,2139604.25,1.98,1704.48,3373.16,50,83.03,12.85,10.83,1.87,2965.81,81.57,50,0
2140200,2140204.25,1.99,1712.5,3401.67,50,83.05,12.85,10.83,1.93,2988.7,81.53,50,0
2140800,2140804.25,1.99,1720.49,3430.18,50,83.07,12.85,10.83,2,3011.58,81.5,50,0
2141400,2141404.25,2,1728.46,3458.69,50,83.08,12.85,10.83,2.07,3034.47,81.47,50,0
2142000,2142002,2.01,1736.43,3487.28,50,83.1,12.85,10.83,2.17,3068.72,81.42,50,0
2142600,2142604.25,2.01,1742.89,3510.41,50,83.12,12.85,10.83,2.2,3080.21,81.4,50,0
2143200,2143204.25,2.02,1749.37,3533.65,50,83.13,12.85,10.84,2.28,3097.37,81.36,50,0
2143800,2143804.25,2.03,1755.84,3556.89,50,83.15,12.85,10.84,2.37,3114.52,81.32,50,0
2144400,2144404.25,2.03,1762.29,3580.13,50,83.17,12.85,10.84,2.45,3131.68,81.27,50,0
2145000,2145004.25,2.04,1768.72,3603.38,50,83.18,12.85,10.84,2.53,3148.84,81.23,50,0
2145600,2145602,2.04,1775.25,3627.01,50,83.2,12.85,10.84,2.66,3174.51,81.17,50,0
2146200,2146204.25,2.05,1778.01,3636.64,50,83.22,12.85,10.84,2.7,3183.07,81.15,50,0
2146800,2146804.25,2.05,1780.91,3646.76,50,83.23,12.85,10.84,2.77,3188.19,81.12,50,0
2147400,2147404.25,2.05,1783.8,3656.87,50,83.25,12.85,10.84,2.83,3193.32,81.08,50,0
2148000,2148004.25,2.05,1786.68,3666.99,50,83.27,12.85,10.84,2.9,3198.44,81.05,50,0
2148600,2148604.25,2.05,1789.57,3677.1,50,83.28,12.85,10.84,2.97,3203.57,81.02,50,0
2149200,2149202,2.06,1794.71,3695.72,50,83.3,12.85,10.84,3.07,3211.24,80.97,50,0
2149800,2149804.25,2.06,1793.11,3688.99,50,83.32,12.85,10.84,3.1,3213.76,80.95,50,0
2150400,2150404.25,2.06,1793.79,3690.83,50,83.33,12.85,10.85,3.18,3210.9,80.91,50,0
2151000,2151004.25,2.06,1794.46,3692.66,50,83.35,12.85,10.85,3.27,3208.05,80.87,50,0
2151600,2151604.25,2.06,1795.14,3694.49,50,83.37,12.85,10.85,3.35,3205.19,80.82,50,0
2152200,2152204.25,2.06,1795.98,3696.98,50,83.38,12.85,10.85,3.43,3202.33,80.78,50,0
2152800,2152802,2.06,1796.79,3699.29,50,83.4,12.85,10.85,3.56,3198.06,80.72,50,1
2153400,2153404.25,2.05,1787.7,3663.02,50,83.43,12.85,10.86,3.6,3196.4,80.7,50,1
2154000,2154004.25,2.04,1778.93,3628.11,50,83.45,12.85,10.86,3.67,3162.8,80.67,50,1
2154600,2154604.25,2.03,1770.12,3593.19,50,83.48,12.85,10.86,3.73,3129.2,80.63,50,1
2155200,2155204.25,2.02,1761.26,3558.28,50,83.5,12.85,10.86,3.8,3095.6,80.6,50,1
2155800,2155804.25,2.01,1752.37,3523.37,50,83.53,12.85,10.86,3.87,3062,80.57,50,1
2156400,2156402,2,1744.02,3490.65,50,83.55,12.85,10.86,3.97,3011.72,80.52,50,1
2157000,2157004.25,1.99,1730.89,3440.96,50,83.57,12.85,10.87,4,2994.73,80.5,50,1
2157600,2157604.25,1.97,1718.32,3393.58,50,83.58,12.85,10.87,4.08,2951.09,80.46,50,1
2158200,2158204.25,1.96,1705.66,3346.19,50,83.6,12.85,10.87,4.17,2907.45,80.42,50,1
2158800,2158804.25,1.95,1692.92,3298.81,50,83.62,12.85,10.87,4.25,2863.82,80.37,50,1
2159400,2159702,1.93,1674.86,3232.04,50,83.64,12.85,10.87,4.38,2798.36,80.31,50,1
2160000,2160004.25,1.92,1667.29,3204.4,50,83.65,12.85,10.87,4.5,2733.22,80.25,50,1
2160600,2160604.25,1.92,1669.23,3209.93,50,83.66,12.85,10.85,4.5,2733.2,80.25,50,1
2161200,2161204.25,1.92,1671.17,3215.47,50,83.67,12.85,10.84,4.43,2731.24,80.28,50,1
2161800,2161804.25,1.93,1673.11,3221.01,50,83.68,12.85,10.84,4.37,2729.29,80.32,50,1
2162400,2162404.25,1.93,1675.05,3226.55,50,83.68,12.85,10.84,4.3,2727.33,80.35,50,1
2163000,2163302,1.93,1679.09,3238.88,50,83.7,12.85,10.84,4.2,2724.39,80.4,50,1
2163600,2163604.25,1.93,1678.94,3237.67,50,83.7,12.85,10.84,4.1,2721.47,80.45,50,1
2164200,2164204.25,1.93,1681.61,3245.51,50,83.72,12.85,10.84,4.1,2721.48,80.45,50,1
2164800,2164804.25,1.93,1684.28,3253.34,50,83.73,12.85,10.84,4.02,2723.67,80.49,50,1
2165400,2165404.25,1.93,1686.96,3261.17,50,83.75,12.85,10.84,3.93,2725.85,80.53,50,1
2166000,2166004.25,1.93,1689.63,3269,50,83.77,12.85,10.84,3.85,2728.04,80.58,50,1
2166600,2166902,1.94,1693.81,3281.41,50,83.79,12.85,10.84,3.72,2731.32,80.64,50,1
2167200,2167204.25,1.94,1694.98,3284.71,50,83.8,12.85,10.84,3.6,2734.58,80.7,50,1
2167800,2167804.25,1.94,1699.44,3298.93,50,83.82,12.85,10.84,3.6,2734.63,80.7,50,1
2168400,2168404.25,1.94,1703.9,3313.15,50,83.83,12.85,10.84,3.73,2740.44,80.63,50,1
2169000,2169004.25,1.95,1708.35,3327.37,50,83.85,12.85,10.84,3.87,2746.26,80.57,50,1
2169600,2169604.25,1.95,1712.8,3341.59,50,83.87,12.85,10.84,4,2752.08,80.5,50,1
2170200,2170502,1.96,1721.51,3370.25,50,83.89,12.85,10.84,4.2,2760.8,80.4,50,1
2170800,2170804.25,1.96,1721.65,3369.89,50,83.9,12.85,10.84,4.4,2769.48,80.3,50,1
2171400,2171404.25,1.96,1722.01,3369.78,50,83.91,12.85,10.85,4.4,2769.46,80.3,50,1
2172000,2172004.25,1.96,1722.36,3369.66,50,83.92,12.85,10.85,4.43,2766.18,80.28,50,1
2172600,2172604.25,1.96,1722.72,3369.55,50,83.93,12.85,10.85,4.47,2762.9,80.27,50,1
2173200,2173204.25,1.96,1723.07,3369.43,50,83.93,12.85,10.85,4.5,2759.62,80.25,50,1
2173800,2174102,1.96,1727.43,3382.99,50,83.95,12.85,10.85,4.55,2754.7,80.22,50,1
2174400,2174404.25,1.95,1723.82,3369.34,50,83.95,12.85,10.85,4.6,2749.8,80.2,50,1
2175000,2175004.25,1.96,1729.44,3388.06,50,83.96,12.85,10.84,4.6,2749.88,80.2,50,1
2175600,2175604.25,1.96,1735.04,3406.79,50,83.97,12.85,10.84,4.6,2761.23,80.2,50,1
2176200,2176204.25,1.97,1740.64,3425.52,50,83.98,12.85,10.84,4.6,2772.58,80.2,50,1
2176800,2176804.25,1.97,1746.23,3444.25,50,83.98,12.85,10.84,4.6,2783.92,80.2,50,1
2177400,2177404.25,1.98,1751.8,3462.98,50,83.99,12.85,10.84,4.6,2795.27,80.2,50,1
2178000,2178002,1.98,1757.4,3481.8,50,84,12.85,10.84,4.6,2812.25,80.2,50,1
2178600,2178604.25,1.99,1771.38,3531.1,50,84.01,12.85,10.83,4.6,2818.12,80.2,50,1
2179200,2179204.25,2.01,1785.25,3580.28,50,84.02,12.85,10.82,4.62,2849.94,80.19,50,1
2179800,2179804.25,2.02,1799.06,3629.46,50,84.03,12.85,10.82,4.63,2881.76,80.18,50,1
2180400,2180404.25,2.03,1812.8,3678.64,50,84.03,12.85,10.82,4.65,2913.58,80.17,50,1
2181000,2181004.25,2.04,1826.48,3727.82,50,84.04,12.85,10.82,4.67,2945.4,80.17,50,1
2181600,2181602,2.05,1840.18,3777.28,50,84.05,12.85,10.82,4.69,2993.01,80.15,50,1
2182200,2182204.25,2.06,1849.74,3811.49,50,84.06,12.85,10.83,4.7,3008.95,80.15,50,1
2182800,2182804.25,2.07,1859.39,3846.08,50,84.07,12.85,10.83,4.72,3029.25,80.14,50,1
2183400,2183404.25,2.08,1869.01,3880.67,50,84.08,12.85,10.83,4.73,3049.56,80.13,50,1
2184000,2184004.25,2.08,1878.6,3915.27,50,84.08,12.85,10.83,4.75,3069.86,80.12,50,1
2184600,2184604.25,2.09,1888.16,3949.86,50,84.09,12.85,10.83,4.77,3090.16,80.12,50,1
2185200,2185202,2.1,1897.93,3985.33,50,84.1,12.85,10.83,4.79,3120.54,80.1,50,1
2185800,2185804.25,2.1,1904.45,4008.54,50,84.11,12.85,10.83,4.8,3130.71,80.1,50,1
2186400,2186404.25,2.11,1911.22,4032.69,50,84.12,12.85,10.83,4.8,3143.15,80.1,50,1
2187000,2187004.25,2.12,1917.98,4056.85,50,84.13,12.85,10.84,4.8,3155.59,80.1,50,1
2187600,2187604.5,2.12,1924.72,4081,50,84.13,12.85,10.84,4.8,3168.03,80.1,50,1
2188200,2188204.5,2.13,1931.45,4105.16,50,84.14,12.85,10.84,4.8,3180.47,80.1,50,1
2188800,2188802.25,2.13,1938.47,4130.45,50,84.15,12.85,10.84,4.8,3199.08,80.1,50,1
2189400,2189404.5,2.12,1928.97,4092.98,50,84.14,12.85,10.86,4.8,3205.03,80.1,50,1
2190000,2190004.5,2.11,1919.86,4057.15,50,84.13,12.85,10.86,4.85,3174.19,80.07,50,1
2190600,2190604.5,2.1,1910.71,4021.31,50,84.12,12.85,10.86,4.9,3143.35,80.05,50,1
2191200,2191204.5,2.1,1901.53,3985.48,50,84.12,12.85,10.86,4.95,3112.52,80.02,50,1
2191800,2191804.5,2.09,1892.31,3949.64,50,84.11,12.85,10.86,5,3081.68,80,50,1
2192400,2192402.25,2.08,1882.8,3912.83,50,84.1,12.85,10.86,5.08,3035.54,79.96,50,1
2193000,2193004.5,2.07,1869.79,3866.66,50,84.01,12.85,10.87,5.1,3019.95,79.95,50,1
2193600,2193604.5,2.06,1856.58,3819.89,50,83.92,12.85,10.87,5.28,2981.88,79.86,50,1
2194200,2194204.5,2.05,1843.32,3773.12,50,83.82,12.85,10.87,5.47,2943.81,79.77,50,1
2194800,2194804.5,2.04,1830.01,3726.35,50,83.73,12.85,10.87,5.65,2905.74,79.67,50,1
2195400,2195404.5,2.03,1816.64,3679.57,50,83.64,12.85,10.87,5.83,2867.67,79.58,50,1
2196000,2196002.25,2.01,1802.71,3630.91,50,83.55,12.85,10.87,6.11,2810.71,79.45,50,1
2196600,2196604.5,2.01,1797.07,3612.13,50,83.47,12.85,10.86,6.2,2791.67,79.4,50,1
2197200,2197204.5,2.01,1790.84,3591.21,50,83.4,12.85,10.86,6.35,2772.34,79.32,50,1
2197800,2197804.5,2,1784.59,3570.28,50,83.32,12.85,10.86,6.5,2753,79.25,50,1
2198400,2198404.5,2,1778.34,3549.36,50,83.25,12.85,10.86,6.65,2733.67,79.17,50,1
2199000,2199302.25,1.98,1762.53,3494.73,50,83.14,12.85,10.86,6.88,2704.67,79.06,50,1
2199600,2199604.5,1.99,1765.79,3507.48,50,83.1,12.85,10.86,7.1,2675.81,78.95,50,1
2200200,2200204.5,1.98,1759.22,3485.86,50,83.02,12.85,10.86,7.1,2675.66,78.95,50,1
2200800,2200804.5,1.98,1752.64,3464.23,50,82.93,12.85,10.86,7.25,2656.24,78.87,50,1
2201400,2201404.5,1.97,1746.05,3442.61,50,82.85,12.85,10.86,7.4,2636.81,78.8,50,1
2202000,2202004.5,1.97,1739.44,3420.98,50,82.77,12.85,10.86,7.55,2617.39,78.72,50,1
2202600,2202902.25,1.96,1727.46,3381.16,50,82.64,12.85,10.86,7.78,2588.25,78.61,50,1
2203200,2203204.5,1.96,1726.21,3377.76,50,82.6,12.85,10.86,8,2559.25,78.5,50,1
2203800,2203804.5,1.95,1717.9,3349.21,50,82.54,12.85,10.86,8,2559.07,78.5,50,1
2204400,2204404.5,1.94,1709.57,3320.65,50,82.48,12.85,10.86,8.13,2535.15,78.43,50,1
2205000,2205004.5,1.94,1701.22,3292.1,50,82.42,12.85,10.86,8.27,2511.22,78.37,50,1
2205600,2205604.5,1.93,1692.84,3263.54,50,82.37,12.85,10.86,8.4,2487.29,78.3,50,1
2206200,2206502.25,1.92,1679.98,3219.84,50,82.28,12.85,10.86,8.6,2451.4,78.2,50,1
2206800,2206804.5,1.91,1676.07,3206.64,50,82.25,12.85,10.86,8.8,2415.69,78.1,50,1
2207400,2207404.5,1.91,1671.48,3190.4,50,82.22,12.85,10.86,8.8,2415.58,78.1,50,1
2208000,2208004.5,1.9,1666.88,3174.17,50,82.2,12.85,10.85,8.88,2400.22,78.06,50,1
2208600,2208604.5,1.9,1662.27,3157.94,50,82.17,12.85,10.85,8.97,2384.87,78.02,50,1
2209200,2209204.5,1.9,1657.65,3141.7,50,82.15,12.85,10.85,9.05,2369.51,77.97,50,1
2209800,2210102.25,1.89,1650.26,3115.82,50,82.11,12.85,10.85,9.18,2346.48,77.91,50,1
2210400,2210404.5,1.89,1648.41,3109.35,50,82.1,12.85,10.85,9.3,2323.57,77.85,50,1
2211000,2211004.5,1.88,1646,3099.96,50,82.1,12.85,10.85,9.3,2323.49,77.85,50,1
2211600,2211604.5,1.88,1643.57,3090.55,50,82.1,12.85,10.85,9.33,2312.91,77.83,50,1
2212200,2212204.5,1.88,1641.14,3081.14,50,82.1,12.85,10.85,9.37,2302.33,77.82,50,1
2212800,2212804.5,1.87,1638.71,3071.73,50,82.1,12.85,10.85,9.4,2291.74,77.8,50,1
2213400,2213702.25,1.87,1635.06,3057.65,50,82.1,12.85,10.85,9.45,2275.87,77.77,50,1
2214000,2214004.5,1.87,1633.88,3053.08,50,82.1,12.85,10.85,9.5,2260.08,77.75,50,1
2214600,2214604.5,1.87,1633.68,3050.21,50,82.13,12.85,10.85,9.5,2260.03,77.75,50,1
2215200,2215204.5,1.87,1633.47,3047.34,50,82.17,12.85,10.85,9.52,2253.55,77.74,50,1
2215800,2215804.5,1.86,1633.27,3044.47,50,82.2,12.85,10.85,9.53,2247.07,77.73,50,1
2216400,2216404.5,1.86,1633.07,3041.6,50,82.23,12.85,10.85,9.55,2240.59,77.72,50,1
2217000,2217004.5,1.86,1633.19,3039.86,50,82.27,12.85,10.85,9.57,2234.11,77.72,50,1
2217600,2217602.25,1.86,1638.03,3054.35,50,82.3,12.85,10.85,9.59,2224.41,77.7,50,1
2218200,2218204.5,1.87,1641.89,3064.18,50,82.37,12.85,10.84,9.6,2221.29,77.7,50,1
2218800,2218804.5,1.87,1651,3092.15,50,82.43,12.85,10.83,9.53,2234.46,77.73,50,1
2219400,2219404.5,1.88,1660.09,3120.13,50,82.5,12.85,10.83,9.47,2247.63,77.77,50,1
2220000,2220004.5,1.89,1669.16,3148.1,50,82.57,12.85,10.83,9.4,2260.81,77.8,50,1
2220600,2220604.5,1.89,1678.21,3176.07,50,82.63,12.85,10.83,9.33,2273.98,77.83,50,1
2221200,2221202.25,1.9,1691.5,3218.97,50,82.7,12.85,10.83,9.23,2293.68,77.88,50,1
2221800,2221804.5,1.91,1699.13,3245.16,50,82.68,12.85,10.83,9.2,2300.39,77.9,50,1
2222400,2222404.5,1.92,1711.01,3286.46,50,82.67,12.85,10.83,9.1,2322.97,77.95,50,1
2223000,2223004.5,1.93,1722.83,3327.76,50,82.65,12.85,10.83,9,2345.54,78,50,1
2223600,2223604.5,1.94,1734.6,3369.06,50,82.63,12.85,10.83,8.9,2368.12,78.05,50,1
2224200,2224204.5,1.95,1746.31,3410.36,50,82.62,12.85,10.83,8.8,2390.7,78.1,50,1
2224800,2224802.25,1.96,1757.1,3448.51,50,82.6,12.85,10.83,8.65,2424.48,78.18,50,1
2225400,2225404.5,1.97,1766.02,3480.11,50,82.58,12.85,10.83,8.6,2435.8,78.2,50,1
2226000,2226004.5,1.98,1774.06,3508.65,50,82.57,12.85,10.83,8.52,2451.37,78.24,50,1
2226600,2226604.5,1.98,1782.09,3537.2,50,82.55,12.85,10.83,8.43,2466.94,78.28,50,1
2227200,2227204.5,1.99,1790.08,3565.75,50,82.53,12.85,10.83,8.35,2482.51,78.33,50,1
2227800,2227804.5,2,1798.06,3594.28,50,82.52,12.85,10.83,8.27,2498.09,78.37,50,1
2228400,2228402.25,2.01,1805.83,3622.17,50,82.5,12.85,10.83,8.14,2521.38,78.43,50,1
2229000,2229004.5,2.02,1820.3,3674.72,50,82.48,12.85,10.82,8.1,2529.34,78.45,50,1
2229600,2229604.5,2.03,1834.46,3726.43,50,82.47,12.85,10.82,8.02,2560.36,78.49,50,1
2230200,2230204.5,2.04,1848.55,3778.14,50,82.45,12.85,10.82,7.93,2591.38,78.53,50,1
2230800,2230804.5,2.06,1862.57,3829.85,50,82.43,12.85,10.82,7.85,2622.4,78.58,50,1
2231400,2231404.5,2.07,1876.53,3881.56,50,82.42,12.85,10.82,7.77,2653.43,78.62,50,1
2232000,2232002.25,2.08,1889.41,3929.52,50,82.4,12.85,10.82,7.64,2699.84,78.68,50,1
2232600,2232604.5,2.08,1890.52,3933.16,50,82.38,12.85,10.84,7.6,2715.24,78.7,50,1
2233200,2233204.5,2.08,1890.73,3933.43,50,82.37,12.85,10.85,7.52,2715.9,78.74,50,1
2233800,2233804.5,2.08,1890.95,3933.69,50,82.35,12.85,10.85,7.43,2716.56,78.78,50,1
2234400,2234404.5,2.08,1891.16,3933.96,50,82.33,12.85,10.85,7.35,2717.21,78.83,50,1
2235000,2235004.5,2.08,1891.37,3934.23,50,82.32,12.85,10.85,7.27,2717.87,78.87,50,1
2235600,2235602.25,2.07,1882.56,3900.52,50,82.3,12.85,10.85,7.14,2718.85,78.93,50,1
2236200,2236204.5,2.07,1885.83,3912.26,50,82.28,12.85,10.86,7.1,2719.09,78.95,50,1
2236800,2236804.5,2.07,1880.1,3890.19,50,82.27,12.85,10.86,7.02,2707.23,78.99,50,1
2237400,2237404.5,2.06,1874.35,3868.13,50,82.25,12.85,10.86,6.93,2695.37,79.03,50,1
2238000,2238004.5,2.06,1868.59,3846.06,50,82.23,12.85,10.86,6.85,2683.5,79.08,50,1
2238600,2238902.25,2.05,1859.63,3811.85,50,82.21,12.85,10.86,6.72,2665.71,79.14,50,1
2239200,2239204.5,2.05,1856.97,3801.68,50,82.2,12.85,10.86,6.6,2648.01,79.2,50,1
2239800,2239804.5,2.03,1842.94,3749.1,50,82.18,12.85,10.87,6.6,2647.78,79.2,50,1
2240400,2240404.5,2.02,1828.82,3696.51,50,82.17,12.85,10.87,6.52,2617.83,79.24,50,1
2241000,2241004.5,2.01,1814.62,3643.91,50,82.15,12.85,10.87,6.43,2587.88,79.28,50,1
2241600,2241604.5,1.99,1800.34,3591.31,50,82.13,12.85,10.87,6.35,2557.93,79.33,50,1
2242200,2242502.25,1.97,1778.75,3512.46,50,82.11,12.85,10.87,6.22,2513,79.39,50,1
2242800,2242804.5,1.97,1771.5,3486.05,50,82.1,12.85,10.87,6.1,2468.3,79.45,50,1
2243400,2243404.5,1.95,1753.23,3419.8,50,82.09,12.85,10.88,6.1,2468.01,79.45,50,1
2244000,2244004.5,1.93,1734.81,3353.56,50,82.08,12.85,10.88,6.02,2429.55,79.49,50,1
2244600,2244604.5,1.92,1716.23,3287.3,50,82.07,12.85,10.88,5.93,2391.08,79.53,50,1
2245200,2245204.5,1.9,1697.5,3221.05,50,82.07,12.85,10.88,5.85,2352.61,79.58,50,1
2245800,2246102.25,1.87,1668.97,3121.26,50,82.05,12.85,10.88,5.72,2294.91,79.64,50,1
2246400,2246404.5,1.86,1659.71,3089.06,50,82.05,12.85,10.88,5.6,2237.49,79.7,50,1
2247000,2247004.5,1.86,1659.79,3088.62,50,82.04,12.85,10.85,5.6,2237.5,79.7,50,1
2247600,2247604.5,1.86,1659.87,3088.18,50,82.03,12.85,10.85,5.47,2238.22,79.77,50,1
2248200,2248204.5,1.86,1659.96,3087.73,50,82.02,12.85,10.85,5.33,2238.94,79.83,50,1
2248800,2248804.5,1.86,1660.04,3087.29,50,82.02,12.85,10.85,5.2,2239.66,79.9,50,1
2249400,2249702.25,1.86,1658.75,3081.79,50,82,12.85,10.85,5,2240.74,80,50,1
2250000,2250004.5,1.86,1660.24,3086.51,50,82,12.85,10.85,4.8,2241.81,80.1,50,1
2250600,2250604.5,1.86,1666.18,3106.45,50,81.98,12.85,10.84,4.8,2241.95,80.1,50,1
2251200,2251204.5,1.87,1672.11,3126.37,50,81.97,12.85,10.84,4.67,2259.74,80.17,50,1
2251800,2251804.5,1.87,1678.03,3146.3,50,81.95,12.85,10.84,4.53,2277.53,80.23,50,1
2252400,2252404.5,1.88,1683.93,3166.23,50,81.93,12.85,10.84,4.4,2295.33,80.3,50,1
2253000,2253302.25,1.89,1690.16,3187.08,50,81.91,12.85,10.84,4.2,2322.02,80.4,50,1
2253600,2253604.5,1.89,1695.69,3206.03,50,81.9,12.85,10.84,4,2348.58,80.5,50,1
2254200,2254204.5,1.89,1698.4,3214.68,50,81.89,12.85,10.84,4,2348.67,80.5,50,1
2254800,2254804.5,1.89,1701.1,3223.32,50,81.88,12.85,10.84,3.87,2361.1,80.57,50,1
2255400,2255404.5,1.9,1703.81,3231.97,50,81.87,12.85,10.84,3.73,2373.52,80.63,50,1
2256000,2256004.5,1.9,1706.51,3240.62,50,81.87,12.85,10.84,3.6,2385.95,80.7,50,1
2256600,2256902.25,1.9,1710.25,3252.51,50,81.85,12.85,10.84,3.4,2404.59,80.8,50,1
2257200,2257204.5,1.9,1711.91,3257.9,50,81.85,12.85,10.84,3.2,2423.13,80.9,50,1
